id,an,judet,scoala,mediu,gen,nota_romana_oral,nota_romana_scris,nota_matematica,nota_limba_straina,nota_specialitate,medie_generala,promovat,absent,promotie
765,2019,Bacau,Liceul Tehnologic Elena Cuza,Urban,F,9.39,8.95,5.0,6.69,8.72,7.44,1,0,2019
766,2019,Vaslui,Liceul de Arte Octavian Goga,Rural,M,6.53,9.57,5.78,10.0,10.0,8.26,1,0,2019
767,2019,Constanta,Liceul Sportiv Unirea,Rural,M,6.73,8.37,6.52,5.61,6.68,6.98,1,0,2019
768,2019,Prahova,Liceul Sportiv Mihai Viteazul,Urban,F,9.52,9.16,6.13,7.99,10.0,8.24,1,0,2019
769,2019,Dambovita,Liceul de Arte Tudor Vladimirescu,Urban,M,7.53,8.65,5.44,7.48,5.89,6.99,1,0,2019
770,2019,Ialomita,Colegiul National George Cosbuc,Rural,M,7.68,5.97,3.53,9.03,8.26,6.21,0,0,2019
771,2019,Prahova,Liceul Tehnologic Ion Luca Caragiale,Rural,F,9.01,7.4,6.78,10.0,7.58,7.79,1,0,2019
772,2019,Botosani,Scoala Nationala Constantin Brancusi,Urban,M,7.4,9.32,9.12,7.16,7.59,8.48,1,0,2019
773,2019,Mures,Liceul Sportiv Tudor Vladimirescu,Urban,F,8.39,7.25,7.84,8.85,8.74,8.0,1,0,2019
774,2019,Covasna,Colegiul Economic Unirea,Rural,M,6.45,6.57,7.6,6.15,3.98,6.42,0,0,2019
775,2019,Dolj,Liceul Sportiv Vasile Alecsandri,Urban,M,7.68,7.2,6.59,8.76,9.42,7.63,1,0,2019
776,2019,Prahova,Liceul Pedagogic Tudor Vladimirescu,Urban,F,7.16,8.22,9.28,8.06,7.79,8.34,1,0,2019
777,2019,Botosani,Liceul de Arte Mihai Viteazul,Rural,M,6.16,1.0,2.43,8.32,8.66,4.19,0,0,2019
778,2019,Braila,Colegiul National Onisifor Ghibu,Rural,M,8.67,9.02,7.49,8.31,8.86,8.4,1,0,2019
779,2019,Buzau,Liceul Sportiv Stefan cel Mare,Urban,F,9.28,10.0,5.8,9.36,6.81,8.09,1,0,2019
780,2019,Hunedoara,Colegiul Economic Elena Cuza,Urban,M,5.62,6.07,7.5,9.57,7.2,7.15,1,0,2019
781,2019,Bistrita-Nasaud,Liceul Tehnologic Grigore Moisil,Urban,M,9.45,8.24,5.7,7.61,7.03,7.32,1,0,2019
782,2019,Ilfov,Scoala Nationala Ion Barbu,Rural,M,5.62,6.17,3.61,6.19,6.46,5.39,0,1,2019
783,2019,Arad,Liceul de Arte Elena Cuza,Urban,M,6.99,9.29,7.82,5.97,10.0,8.23,1,0,2019
784,2019,Maramures,Liceul Tehnologic Stefan cel Mare,Urban,F,10.0,6.43,7.73,9.49,9.96,8.17,1,0,2019
785,2019,Ilfov,Liceul Tehnologic Ioan Slavici,Rural,F,7.57,8.88,8.79,7.14,8.86,8.46,1,0,2019
786,2019,Arad,Liceul Tehnologic George Cosbuc,Urban,M,8.1,7.12,8.1,8.06,10.0,8.08,1,0,2019
787,2019,Mures,Colegiul Economic Decebal,Rural,M,7.8,5.0,7.45,7.93,8.39,6.96,1,0,2019
788,2019,Sibiu,Colegiul Tehnic Avram Iancu,Urban,M,7.76,6.65,8.05,8.18,9.24,7.8,1,0,2019
789,2019,Alba,Scoala Nationala Gheorghe Sincai,Urban,M,7.68,7.55,7.1,7.95,7.79,7.52,1,0,2019
790,2019,Teleorman,Liceul Sportiv Elena Cuza,Urban,F,5.8,9.66,7.23,6.81,4.95,7.41,0,1,2019
791,2019,Bistrita-Nasaud,Liceul Pedagogic Constantin Brancusi,Urban,M,6.82,9.45,8.94,6.7,7.92,8.39,1,0,2019
792,2019,Suceava,Liceul Teoretic Bogdan Voda,Rural,F,2.91,3.44,2.65,6.76,5.75,3.99,0,0,2019
793,2019,Harghita,Colegiul National Mihai Viteazul,Rural,M,7.65,5.84,8.12,8.58,5.66,7.09,1,0,2019
794,2019,Satu Mare,Liceul Pedagogic Octavian Goga,Urban,F,8.96,6.17,5.39,7.77,6.51,6.51,1,0,2019
795,2019,Valcea,Colegiul National Mircea cel Batran,Rural,M,1.6,8.39,4.06,6.74,5.64,5.75,0,0,2019
796,2019,Gorj,Liceul Teoretic Ioan Slavici,Rural,M,6.83,7.6,2.94,8.04,4.7,5.76,0,0,2019
797,2019,Giurgiu,Liceul Pedagogic Mihai Eminescu,Urban,M,6.92,7.96,4.81,7.26,6.43,6.58,0,0,2019
798,2019,Vaslui,Liceul Tehnologic Gheorghe Sincai,Rural,M,7.31,2.13,1.57,7.67,8.47,4.26,0,0,2019
799,2019,Suceava,Liceul Tehnologic Decebal,Rural,F,6.71,6.99,7.13,3.0,4.63,6.05,0,0,2019
800,2019,Mures,Liceul Tehnologic Stefan cel Mare,Rural,F,8.23,10.0,5.1,3.83,7.2,7.01,0,0,2019
801,2019,Bacau,Liceul Tehnologic Constantin Brancusi,Rural,M,9.21,7.77,8.3,9.17,7.73,8.28,1,0,2019
802,2019,Harghita,Colegiul Tehnic Tudor Vladimirescu,Urban,M,7.1,9.21,3.66,7.95,4.53,6.44,0,0,2019
803,2019,Galati,Liceul Sportiv Tudor Vladimirescu,Urban,M,9.09,6.54,8.86,8.04,4.8,7.45,0,1,2019
804,2019,Arges,Colegiul Economic Decebal,Urban,M,9.59,9.79,8.05,5.91,6.45,8.16,1,0,2019
805,2019,Ialomita,Colegiul Economic Constantin Brancusi,Urban,M,7.8,5.73,9.75,7.45,2.13,6.86,0,0,2019
806,2019,Vaslui,Liceul Tehnologic Lucian Blaga,Rural,F,7.64,5.7,5.44,5.8,8.01,6.18,1,0,2019
807,2019,Bihor,Liceul Sportiv Marin Preda,Urban,F,9.17,8.07,7.33,9.71,9.11,8.36,1,0,2019
808,2019,Gorj,Colegiul National Decebal,Urban,F,6.64,8.48,5.0,8.38,6.82,6.99,1,0,2019
809,2019,Covasna,Liceul Teoretic George Cosbuc,Rural,M,7.23,5.66,2.13,4.95,4.37,4.46,0,0,2019
810,2019,Cluj,Liceul Sportiv Bogdan Voda,Rural,M,7.07,8.71,6.47,5.08,5.84,6.9,1,0,2019
811,2019,Giurgiu,Liceul de Arte Gheorghe Sincai,Rural,M,7.44,9.22,8.05,9.61,9.2,8.75,1,0,2019
812,2019,Bihor,Colegiul National Gheorghe Sincai,Urban,F,8.59,9.66,5.79,3.3,9.32,7.39,0,0,2019
813,2019,Bihor,Liceul Tehnologic Mircea cel Batran,Urban,M,7.07,10.0,6.96,7.47,9.08,8.28,1,0,2019
814,2019,Buzau,Liceul Teoretic Regina Maria,Urban,F,9.52,6.81,5.0,9.91,7.19,7.06,1,0,2019
815,2019,Galati,Liceul Pedagogic Onisifor Ghibu,Urban,F,7.19,9.65,5.0,10.0,9.39,8.02,1,0,2019
816,2019,Salaj,Colegiul Economic Gheorghe Sincai,Urban,M,7.68,8.64,7.09,7.71,8.19,7.87,1,0,2019
817,2019,Ialomita,Liceul Sportiv Mihai Viteazul,Rural,M,8.64,3.95,10.0,7.96,6.4,7.2,0,0,2019
818,2019,Bihor,Liceul Sportiv Vasile Alecsandri,Urban,F,9.13,10.0,6.43,6.82,5.0,7.62,1,0,2019
819,2019,Iasi,Liceul Teoretic Marin Preda,Urban,F,8.35,9.62,5.13,7.95,6.47,7.42,1,0,2019
820,2019,Ialomita,Colegiul Tehnic Avram Iancu,Urban,F,9.96,5.92,5.37,7.13,9.98,6.95,1,0,2019
821,2019,Maramures,Liceul Teoretic Mircea cel Batran,Rural,F,7.98,4.53,8.03,6.88,6.91,6.63,0,0,2019
822,2019,Bucuresti,Colegiul National Spiru Haret,Urban,F,7.12,5.65,6.91,1.6,10.0,6.22,0,1,2019
823,2019,Bihor,Liceul Sportiv Mihai Eminescu,Rural,M,9.56,6.18,6.26,8.08,5.14,6.67,1,0,2019
824,2019,Bacau,Colegiul Tehnic Emil Racovita,Urban,M,8.24,7.69,8.18,8.57,7.15,7.94,1,0,2019
825,2019,Suceava,Liceul Tehnologic Spiru Haret,Urban,M,8.66,7.12,6.53,7.61,7.48,7.22,1,0,2019
826,2019,Bihor,Liceul Sportiv Regina Maria,Urban,F,6.3,3.14,4.74,8.0,5.73,5.05,0,0,2019
827,2019,Alba,Liceul Teoretic Constantin Brancusi,Urban,F,8.25,7.94,8.64,8.9,9.03,8.49,1,0,2019
828,2019,Vaslui,Colegiul Tehnic George Cosbuc,Urban,M,5.64,6.55,3.76,6.5,7.06,5.69,0,0,2019
829,2019,Mehedinti,Liceul Tehnologic Lucian Blaga,Urban,M,9.65,6.48,8.45,9.63,9.58,8.33,1,0,2019
830,2019,Arges,Liceul Tehnologic Onisifor Ghibu,Urban,F,9.89,8.49,7.52,9.03,7.63,8.29,1,0,2019
831,2019,Ilfov,Colegiul National Ioan Slavici,Urban,F,6.55,9.88,9.53,6.07,7.34,8.49,1,0,2019
832,2019,Bucuresti,Liceul Sportiv George Cosbuc,Rural,M,4.9,7.63,6.72,8.04,7.06,7.06,0,1,2019
833,2019,Vaslui,Liceul Sportiv Elena Cuza,Rural,F,6.6,5.82,5.0,8.18,6.29,6.08,1,0,2019
834,2019,Buzau,Liceul Tehnologic Decebal,Rural,F,6.81,8.19,3.91,6.0,7.13,6.28,0,0,2019
835,2019,Salaj,Liceul Pedagogic Marin Preda,Rural,F,7.99,8.43,6.36,7.85,10.0,7.91,1,0,2019
836,2019,Timis,Liceul Teoretic Decebal,Urban,F,7.04,7.74,10.0,7.68,9.97,8.67,1,0,2019
837,2019,Teleorman,Colegiul Tehnic Gheorghe Sincai,Urban,F,7.6,9.0,8.03,7.75,8.48,8.3,1,0,2019
838,2019,Brasov,Liceul Sportiv Mihai Viteazul,Rural,M,8.62,7.07,7.75,8.74,6.13,7.54,1,0,2019
839,2019,Arges,Liceul Pedagogic Lucian Blaga,Urban,F,9.28,9.52,9.43,9.87,9.78,9.56,1,0,2019
840,2019,Prahova,Liceul Tehnologic Avram Iancu,Urban,M,6.39,6.77,4.29,8.38,6.32,6.16,0,0,2019
841,2019,Brasov,Liceul de Arte Dimitrie Cantemir,Urban,F,6.09,7.79,5.0,5.78,7.1,6.38,1,0,2019
842,2019,Hunedoara,Colegiul Tehnic Spiru Haret,Urban,F,8.7,10.0,10.0,7.38,8.0,9.18,1,0,2019
843,2019,Constanta,Liceul Sportiv Nicolae Balcescu,Urban,F,6.99,7.8,4.62,5.24,4.08,5.82,0,0,2019
844,2019,Prahova,Colegiul Tehnic Mircea cel Batran,Urban,F,7.04,8.67,9.87,6.22,10.0,8.7,1,0,2019
845,2019,Giurgiu,Colegiul National Gheorghe Sincai,Urban,F,8.21,7.17,7.2,10.0,7.14,7.7,1,0,2019
846,2019,Prahova,Liceul Pedagogic Decebal,Urban,F,9.97,9.97,9.98,7.79,8.62,9.44,1,0,2019
847,2019,Bucuresti,Scoala Nationala Grigore Moisil,Rural,M,8.75,8.59,5.0,6.72,5.0,6.71,1,0,2019
848,2019,Mures,Liceul Sportiv Ion Barbu,Rural,F,8.02,7.5,5.19,7.12,7.39,6.79,1,0,2019
849,2019,Alba,Liceul de Arte Dimitrie Cantemir,Rural,M,5.8,3.45,9.57,5.3,6.21,6.21,0,0,2019
850,2019,Vaslui,Colegiul Economic Nicolae Balcescu,Rural,M,8.72,10.0,5.0,7.35,5.0,7.22,1,0,2019
851,2019,Satu Mare,Colegiul Economic Mihai Viteazul,Rural,F,8.61,6.51,6.53,5.61,5.67,6.46,1,0,2019
852,2019,Botosani,Colegiul National Elena Cuza,Urban,F,8.0,4.9,5.45,5.74,5.4,5.58,0,0,2019
853,2019,Braila,Colegiul National Mihai Viteazul,Urban,F,6.26,9.41,10.0,10.0,8.92,9.29,1,0,2019
854,2019,Calarasi,Colegiul National Constantin Brancusi,Rural,M,7.51,5.14,6.55,1.52,2.34,4.84,0,0,2019
855,2019,Cluj,Colegiul National Grigore Moisil,Rural,F,8.82,7.57,6.48,8.72,7.87,7.59,1,0,2019
856,2019,Maramures,Colegiul Economic Onisifor Ghibu,Rural,F,9.41,5.48,4.65,4.03,5.54,5.42,0,1,2019
857,2019,Teleorman,Liceul de Arte Spiru Haret,Urban,F,8.95,9.34,8.22,4.15,8.95,8.13,0,0,2019
858,2019,Ilfov,Colegiul National Marin Preda,Rural,F,9.21,8.2,5.3,7.83,5.0,6.9,1,0,2019
859,2019,Timis,Liceul Tehnologic Lucian Blaga,Rural,M,8.08,10.0,10.0,7.69,8.63,9.26,1,0,2019
860,2019,Brasov,Colegiul Tehnic Onisifor Ghibu,Rural,M,6.17,6.25,3.42,8.07,4.27,5.37,0,0,2019
861,2019,Giurgiu,Liceul de Arte Marin Preda,Urban,F,10.0,9.54,9.03,7.24,9.2,9.04,1,0,2019
862,2019,Sibiu,Scoala Nationala Ana Ipatescu,Urban,F,10.0,7.17,6.4,8.28,8.64,7.61,1,0,2019
863,2019,Vrancea,Liceul Teoretic Stefan cel Mare,Urban,M,8.92,8.93,4.88,6.69,8.38,7.3,0,0,2019
864,2019,Bistrita-Nasaud,Liceul Teoretic Vasile Alecsandri,Urban,F,8.66,6.99,7.77,8.57,9.67,8.03,1,0,2019
865,2019,Brasov,Scoala Nationala Mircea cel Batran,Rural,F,9.27,9.09,8.78,8.01,7.04,8.55,1,0,2019
866,2019,Mures,Liceul de Arte Dimitrie Cantemir,Rural,M,7.13,8.98,8.55,10.0,7.6,8.61,1,0,2019
867,2019,Arad,Colegiul Tehnic Ion Barbu,Urban,F,6.02,4.92,6.88,4.88,6.04,5.78,0,0,2019
868,2019,Mures,Liceul Sportiv Unirea,Urban,M,8.3,5.23,9.57,9.28,6.44,7.63,1,0,2019
869,2019,Suceava,Liceul Tehnologic Ana Ipatescu,Rural,F,7.84,3.36,3.36,5.45,6.42,4.58,0,0,2019
870,2019,Dambovita,Colegiul National Ioan Slavici,Urban,M,8.19,7.41,8.23,7.88,8.89,8.03,1,0,2019
871,2019,Prahova,Scoala Nationala Octavian Goga,Rural,M,10.0,7.77,8.98,7.64,6.77,8.19,1,0,2019
872,2019,Cluj,Liceul Tehnologic Avram Iancu,Rural,M,9.67,8.3,8.76,8.6,10.0,8.88,1,0,2019
873,2019,Arges,Liceul de Arte Avram Iancu,Rural,M,7.99,6.74,6.35,8.86,5.0,6.8,1,0,2019
874,2019,Arges,Liceul Sportiv Traian,Rural,M,7.18,8.13,4.55,9.69,3.48,6.5,0,0,2019
875,2019,Brasov,Liceul Tehnologic Constantin Brancusi,Rural,F,9.01,7.75,1.82,10.0,2.18,5.6,0,0,2019
876,2019,Sibiu,Liceul Pedagogic Onisifor Ghibu,Urban,M,5.63,6.6,5.93,7.37,6.46,6.4,1,0,2019
877,2019,Buzau,Liceul de Arte Elena Cuza,Rural,M,8.22,5.73,6.79,9.37,5.58,6.82,1,0,2019
878,2019,Satu Mare,Liceul Pedagogic Mihai Eminescu,Rural,F,8.8,6.55,9.46,6.68,7.03,7.74,1,0,2019
879,2019,Dambovita,Colegiul Tehnic Unirea,Urban,F,9.48,7.09,6.25,8.29,7.35,7.3,1,0,2019
880,2019,Giurgiu,Liceul Teoretic Ion Luca Caragiale,Urban,F,9.42,7.93,7.21,7.45,6.05,7.51,1,0,2019
881,2019,Salaj,Liceul de Arte Tudor Vladimirescu,Urban,M,8.03,8.23,7.83,6.08,9.46,7.95,1,0,2019
882,2019,Neamt,Liceul de Arte Octavian Goga,Urban,F,7.06,3.27,8.65,5.88,5.46,5.98,0,0,2019
883,2019,Bistrita-Nasaud,Colegiul Economic Emil Racovita,Urban,M,7.04,7.49,9.92,8.13,8.84,8.47,1,0,2019
884,2019,Calarasi,Colegiul Economic Ioan Slavici,Rural,M,7.16,5.43,5.06,6.18,7.61,5.93,1,0,2019
885,2019,Buzau,Liceul de Arte George Cosbuc,Urban,F,9.52,7.65,8.69,5.56,6.25,7.63,1,0,2019
886,2019,Maramures,Colegiul Economic Avram Iancu,Urban,F,7.85,8.23,5.45,10.0,6.65,7.39,1,0,2019
887,2019,Tulcea,Colegiul Economic Octavian Goga,Rural,F,3.86,6.72,4.62,6.34,8.38,6.0,0,0,2019
888,2019,Vaslui,Colegiul National Emil Racovita,Urban,M,8.02,7.81,7.96,10.0,5.0,7.78,1,0,2019
889,2019,Galati,Liceul Teoretic Mircea cel Batran,Urban,M,10.0,7.51,9.33,6.79,9.08,8.43,1,0,2019
890,2019,Gorj,Colegiul Tehnic Mihai Eminescu,Urban,F,9.13,5.94,9.47,10.0,7.08,8.1,1,0,2019
891,2019,Giurgiu,Liceul de Arte Unirea,Urban,M,6.55,9.73,6.94,8.49,8.19,8.16,1,0,2019
892,2019,Neamt,Liceul Teoretic Marin Preda,Rural,M,9.16,5.89,6.21,4.73,4.41,5.92,0,0,2019
893,2019,Galati,Liceul Tehnologic Marin Preda,Urban,F,8.56,7.02,6.53,6.11,8.26,7.08,1,0,2019
894,2019,Giurgiu,Colegiul National Octavian Goga,Urban,M,9.98,7.08,8.42,8.84,10.0,8.47,1,0,2019
895,2019,Bucuresti,Liceul Tehnologic Onisifor Ghibu,Rural,F,10.0,8.51,6.64,9.08,6.11,7.82,1,0,2019
896,2019,Calarasi,Liceul Pedagogic Gheorghe Sincai,Urban,M,5.2,7.43,8.1,6.82,9.59,7.64,1,0,2019
897,2019,Botosani,Liceul Tehnologic Ion Luca Caragiale,Urban,F,6.87,9.25,10.0,7.34,9.1,8.93,1,0,2019
898,2019,Salaj,Colegiul Tehnic Ioan Slavici,Urban,M,6.12,8.94,8.4,8.67,7.3,8.21,1,0,2019
899,2019,Constanta,Scoala Nationala Grigore Moisil,Rural,M,7.01,6.43,5.68,7.91,8.64,6.82,1,0,2019
900,2019,Timis,Liceul Teoretic Vasile Alecsandri,Rural,M,2.23,8.44,8.76,4.5,4.46,6.73,0,0,2019
901,2019,Satu Mare,Liceul Sportiv Ana Ipatescu,Urban,M,6.97,5.64,6.67,3.89,4.99,5.72,0,0,2019
902,2019,Ialomita,Liceul Teoretic Alexandru Ioan Cuza,Urban,F,9.75,7.02,8.81,7.8,7.86,8.07,1,0,2019
903,2019,Buzau,Liceul Teoretic Dimitrie Cantemir,Rural,F,8.23,8.76,6.5,3.89,5.45,6.8,0,0,2019
904,2019,Bihor,Colegiul Tehnic Vasile Alecsandri,Urban,F,10.0,8.3,10.0,9.57,9.04,9.28,1,0,2019
905,2019,Sibiu,Colegiul National George Cosbuc,Urban,F,6.76,7.74,7.99,6.05,9.37,7.71,1,0,2019
906,2019,Alba,Colegiul Tehnic Unirea,Rural,M,5.64,6.65,4.8,8.74,9.02,6.66,0,0,2019
907,2019,Arad,Liceul de Arte Marin Preda,Urban,M,8.6,8.79,5.5,10.0,8.32,7.9,1,0,2019
908,2019,Sibiu,Liceul Teoretic Vasile Alecsandri,Rural,M,9.86,5.46,2.77,5.54,6.82,5.31,0,0,2019
909,2019,Suceava,Scoala Nationala Mihai Eminescu,Urban,F,7.68,4.2,2.19,8.0,10.0,5.38,0,0,2019
910,2019,Sibiu,Liceul Tehnologic Constantin Brancusi,Rural,F,8.07,7.54,3.03,8.27,7.19,6.3,0,0,2019
911,2019,Maramures,Liceul de Arte Vasile Alecsandri,Urban,F,8.33,8.45,8.81,7.52,7.57,8.27,1,0,2019
912,2019,Suceava,Scoala Nationala Spiru Haret,Urban,M,8.26,9.25,5.37,9.56,7.26,7.74,1,0,2019
913,2019,Hunedoara,Liceul Pedagogic Bogdan Voda,Urban,F,7.34,5.61,9.7,6.56,8.26,7.55,1,0,2019
914,2019,Timis,Liceul Teoretic Ana Ipatescu,Urban,M,4.97,9.12,8.41,7.37,6.59,7.85,0,0,2019
915,2019,Ilfov,Liceul Teoretic Tudor Vladimirescu,Urban,M,8.16,10.0,5.73,8.53,5.36,7.62,1,0,2019
916,2019,Bistrita-Nasaud,Liceul Teoretic Spiru Haret,Urban,F,9.04,3.77,7.33,6.64,4.89,5.96,0,0,2019
917,2019,Bihor,Colegiul Economic Vasile Alecsandri,Urban,F,7.88,6.52,7.03,6.24,7.83,6.96,1,0,2019
918,2019,Neamt,Liceul Pedagogic Onisifor Ghibu,Rural,F,4.68,7.66,9.48,10.0,6.58,8.1,0,0,2019
919,2019,Mehedinti,Liceul Sportiv Ion Luca Caragiale,Urban,M,9.28,6.82,9.36,8.52,6.13,7.98,1,0,2019
920,2019,Prahova,Liceul Tehnologic Mihai Eminescu,Urban,F,9.03,5.18,5.41,7.35,8.37,6.44,1,0,2019
921,2019,Bacau,Liceul Tehnologic Tudor Vladimirescu,Rural,F,5.26,10.0,3.71,5.89,5.67,6.37,0,1,2019
922,2019,Harghita,Scoala Nationala Onisifor Ghibu,Rural,F,9.33,7.64,9.61,5.92,7.41,8.11,1,0,2019
923,2019,Prahova,Liceul Pedagogic Traian,Urban,M,10.0,6.69,5.73,9.24,7.84,7.29,1,0,2019
924,2019,Teleorman,Colegiul Economic Ana Ipatescu,Urban,M,7.95,8.46,5.64,5.88,5.92,6.8,0,1,2019
925,2019,Hunedoara,Liceul Tehnologic Traian,Rural,F,7.1,4.28,4.5,5.52,10.0,5.67,0,1,2019
926,2019,Calarasi,Liceul Sportiv Onisifor Ghibu,Urban,F,7.92,6.68,9.82,7.71,8.36,8.15,1,0,2019
927,2019,Salaj,Liceul Sportiv Traian,Rural,M,5.82,5.4,9.44,10.0,6.83,7.56,1,0,2019
928,2019,Mehedinti,Liceul de Arte Onisifor Ghibu,Urban,M,6.95,4.88,7.18,10.0,6.55,6.8,0,0,2019
929,2019,Arad,Colegiul National Onisifor Ghibu,Urban,F,4.27,8.21,8.27,4.5,7.32,7.14,0,0,2019
930,2019,Botosani,Colegiul National Bogdan Voda,Urban,M,8.23,6.87,8.77,8.93,7.24,7.94,1,0,2019
931,2019,Dolj,Liceul Teoretic Grigore Moisil,Rural,M,6.92,6.73,7.6,7.34,8.37,7.35,1,0,2019
932,2019,Ialomita,Colegiul Economic Unirea,Urban,M,9.49,8.9,7.19,7.22,5.23,7.64,0,1,2019
933,2019,Arad,Colegiul Economic Unirea,Rural,M,8.28,9.76,6.98,10.0,7.08,8.41,1,0,2019
934,2019,Tulcea,Colegiul Tehnic Lucian Blaga,Urban,F,8.85,7.74,5.0,6.86,8.75,7.05,1,0,2019
935,2019,Ialomita,Colegiul Tehnic Mihai Viteazul,Urban,F,9.58,6.1,5.0,7.25,7.05,6.43,1,0,2019
936,2019,Bihor,Colegiul National Octavian Goga,Rural,M,6.2,3.54,8.22,7.77,6.34,6.26,0,0,2019
937,2019,Dambovita,Liceul Teoretic Unirea,Rural,M,9.28,7.73,5.0,8.31,8.04,7.2,1,0,2019
938,2019,Bihor,Liceul de Arte Emil Racovita,Urban,M,8.99,9.6,6.27,6.64,7.88,7.84,1,0,2019
939,2019,Harghita,Liceul de Arte Stefan cel Mare,Urban,F,7.35,7.55,6.92,5.67,5.85,6.8,1,0,2019
940,2019,Galati,Liceul Tehnologic Ana Ipatescu,Rural,F,6.47,9.41,5.06,6.81,9.39,7.42,1,0,2019
941,2019,Suceava,Liceul Sportiv Gheorghe Sincai,Rural,M,5.93,10.0,7.46,8.59,7.38,8.23,1,0,2019
942,2019,Vrancea,Colegiul National Ion Luca Caragiale,Rural,M,8.65,9.98,7.96,5.75,8.33,8.36,1,0,2019
943,2019,Prahova,Liceul Pedagogic Grigore Moisil,Urban,F,9.61,8.62,5.51,7.35,10.0,7.8,1,0,2019
944,2019,Hunedoara,Colegiul Economic Gheorghe Sincai,Rural,M,5.5,4.28,8.03,5.77,6.27,6.05,0,0,2019
945,2019,Galati,Liceul Tehnologic Stefan cel Mare,Rural,F,8.71,8.57,8.97,9.39,6.02,8.44,1,0,2019
946,2019,Harghita,Colegiul National Stefan cel Mare,Urban,M,8.53,8.61,7.85,5.45,7.63,7.75,1,0,2019
947,2019,Braila,Scoala Nationala Avram Iancu,Urban,M,7.19,5.49,4.64,2.45,1.0,4.28,0,0,2019
948,2019,Arad,Liceul Pedagogic Grigore Moisil,Urban,M,8.99,8.55,5.6,8.21,9.78,7.84,1,0,2019
949,2019,Mures,Colegiul Economic Ion Barbu,Rural,M,4.43,7.22,4.29,9.34,6.08,6.21,0,0,2019
950,2019,Tulcea,Scoala Nationala Gheorghe Sincai,Rural,M,9.43,8.46,2.5,7.35,4.84,6.06,0,0,2019
951,2019,Brasov,Colegiul Economic Emil Racovita,Rural,F,5.32,5.09,7.79,4.9,5.8,6.0,0,0,2019
952,2019,Covasna,Liceul Sportiv Dimitrie Cantemir,Urban,F,7.53,7.7,8.84,8.4,5.96,7.87,1,0,2019
953,2019,Vaslui,Liceul Teoretic Lucian Blaga,Urban,M,9.25,6.46,3.61,6.91,9.59,6.42,0,0,2019
954,2019,Dolj,Liceul de Arte Mihai Viteazul,Rural,M,7.36,6.43,9.2,3.78,3.83,6.57,0,0,2019
955,2019,Arad,Colegiul National Elena Cuza,Rural,M,4.51,7.15,5.97,9.43,6.89,6.84,0,1,2019
956,2019,Galati,Liceul de Arte Ana Ipatescu,Urban,F,7.03,4.28,6.45,4.36,10.0,6.08,0,0,2019
957,2019,Olt,Liceul Pedagogic Octavian Goga,Urban,M,8.52,8.11,7.69,9.53,7.57,8.16,1,0,2019
958,2019,Dolj,Liceul Sportiv Mircea cel Batran,Urban,M,8.62,9.51,6.73,7.74,10.0,8.4,1,0,2019
959,2019,Mures,Liceul Sportiv Mihai Viteazul,Rural,F,4.85,3.8,8.49,7.86,4.35,6.0,0,0,2019
960,2019,Ialomita,Liceul Tehnologic Elena Cuza,Rural,M,8.63,9.34,8.1,10.0,6.64,8.59,1,0,2019
961,2019,Bihor,Liceul de Arte Constantin Brancusi,Urban,M,8.22,8.47,7.47,8.97,7.27,8.04,1,0,2019
962,2019,Bacau,Liceul Tehnologic Mihai Eminescu,Rural,F,10.0,8.89,6.71,6.7,5.62,7.53,1,0,2019
963,2019,Bucuresti,Colegiul Tehnic Ion Luca Caragiale,Urban,M,7.97,7.13,8.71,6.38,6.42,7.47,1,0,2019
964,2019,Braila,Liceul de Arte Constantin Brancusi,Rural,M,7.41,6.08,4.38,7.31,9.85,6.45,0,0,2019
965,2019,Galati,Liceul Pedagogic Stefan cel Mare,Urban,M,9.89,7.38,7.41,6.9,7.28,7.55,1,0,2019
966,2019,Ilfov,Colegiul Tehnic Mihai Eminescu,Urban,M,6.97,7.42,7.46,8.65,6.11,7.38,1,0,2019
967,2019,Vrancea,Colegiul Tehnic Gheorghe Sincai,Rural,M,7.55,8.33,8.16,3.79,5.96,7.16,0,0,2019
968,2019,Vrancea,Liceul de Arte Avram Iancu,Urban,F,5.99,6.65,7.76,8.29,3.83,6.74,0,0,2019
969,2019,Neamt,Liceul Sportiv Vasile Alecsandri,Rural,M,7.72,7.81,7.68,6.81,9.65,7.89,1,0,2019
970,2019,Covasna,Liceul Pedagogic Spiru Haret,Urban,M,10.0,6.74,7.15,8.21,6.41,7.36,1,0,2019
971,2019,Braila,Liceul Pedagogic Spiru Haret,Urban,F,10.0,7.42,5.0,6.44,7.98,6.89,1,0,2019
972,2019,Mures,Liceul Pedagogic Alexandru Ioan Cuza,Urban,M,6.18,8.55,7.9,5.24,8.31,7.59,0,1,2019
973,2019,Ilfov,Liceul Sportiv Ioan Slavici,Urban,M,9.74,10.0,10.0,5.67,10.0,9.32,1,0,2019
974,2019,Mehedinti,Liceul Pedagogic George Cosbuc,Rural,M,6.53,6.84,8.81,7.31,7.33,7.54,1,0,2019
975,2019,Bacau,Liceul de Arte Decebal,Urban,M,8.27,9.11,2.72,8.19,6.52,6.58,0,0,2019
976,2019,Valcea,Scoala Nationala Decebal,Rural,M,7.37,8.52,2.97,4.58,2.53,5.25,0,1,2019
977,2019,Ilfov,Liceul Tehnologic Gheorghe Sincai,Urban,M,6.83,9.39,5.95,4.92,6.13,6.94,0,1,2019
